boro_Brooklyn,room_Shared room,room_Private room,availability_365_scaled,never_reviewed,boro_Staten Island,boro_Queens,boro_Manhattan,host_small,host_individual,geo_3,geo_1,price_log,price,neighbourhood,neighbourhood_group,room_type,geo_cluster_raw,host_scale_raw
True,False,False,1.8016928900295932,0,False,False,False,False,True,False,False,5.517452896464707,248,Williamsburg,Brooklyn,Entire home/apt,0,individual
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,4.795790545596741,120,Williamsburg,Brooklyn,Entire home/apt,0,individual
True,False,False,-0.2405034949210225,0,False,False,False,False,True,False,False,5.525452939131784,250,Williamsburg,Brooklyn,Entire home/apt,0,individual
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,True,4.394449154672439,80,Lower East Side,Manhattan,Private room,1,individual
False,False,False,-0.8239881763354843,0,False,False,True,True,False,False,True,4.948759890378168,140,Hell's Kitchen,Manhattan,Entire home/apt,1,small
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,4.795790545596741,120,Williamsburg,Brooklyn,Entire home/apt,0,individual
False,True,False,1.5560151294340303,0,False,False,True,True,False,False,False,3.828641396489095,45,Harlem,Manhattan,Shared room,2,small
True,False,True,-0.5015361155538081,0,False,False,False,True,False,False,False,4.61512051684126,100,Williamsburg,Brooklyn,Private room,0,small
True,False,False,1.1874984885406863,0,False,False,False,False,True,False,False,5.170483995038151,175,Bedford-Stuyvesant,Brooklyn,Entire home/apt,5,individual
True,False,False,-0.8393430363727069,0,False,False,False,True,False,False,False,4.875197323201151,130,Clinton Hill,Brooklyn,Entire home/apt,5,small
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.170483995038151,175,Kips Bay,Manhattan,Entire home/apt,1,individual
False,False,True,-0.8393430363727069,1,False,False,True,False,True,False,True,3.713572066704308,40,Financial District,Manhattan,Private room,1,individual
False,False,True,-0.7395364461307595,0,False,False,True,False,True,False,True,4.454347296253507,85,Midtown,Manhattan,Private room,1,individual
False,False,True,-0.2021163448279658,0,False,False,True,False,True,False,True,5.170483995038151,175,East Village,Manhattan,Private room,1,individual
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,True,4.663439094112067,105,Hell's Kitchen,Manhattan,Private room,1,individual
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,4.394449154672439,80,Williamsburg,Brooklyn,Private room,0,individual
True,False,False,-0.5399232656468648,0,False,False,False,False,True,False,False,5.017279836814924,150,Clinton Hill,Brooklyn,Entire home/apt,5,individual
False,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,5.278114659230517,195,Parkchester,Bronx,Entire home/apt,2,individual
False,False,False,0.4351103467167752,0,False,False,True,True,False,False,True,5.521460917862246,249,Lower East Side,Manhattan,Entire home/apt,1,small
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,True,4.948759890378168,140,Greenpoint,Brooklyn,Entire home/apt,1,individual
True,False,False,1.387111669024581,0,False,False,False,False,True,False,False,5.198497031265826,180,Fort Greene,Brooklyn,Entire home/apt,5,individual
False,False,True,0.5195620769214999,0,False,False,True,True,False,False,False,4.51085950651685,90,Harlem,Manhattan,Private room,2,small
False,False,False,-0.7165041560749255,0,False,False,False,False,True,False,False,4.795790545596741,120,City Island,Bronx,Entire home/apt,4,individual
False,False,False,0.9264658679079008,0,False,True,False,False,True,False,False,4.454347296253507,85,Middle Village,Queens,Entire home/apt,4,individual
False,False,False,0.4274329166981638,0,False,False,True,True,False,False,False,5.1647859739235145,174,Harlem,Manhattan,Entire home/apt,2,small
False,False,False,0.7191752574053948,0,False,False,True,False,True,False,True,5.017279836814924,150,Hell's Kitchen,Manhattan,Entire home/apt,1,individual
False,False,False,1.041627318187071,0,False,False,True,False,True,False,True,5.69035945432406,295,East Village,Manhattan,Entire home/apt,1,individual
False,False,False,1.1107241883545729,0,False,True,False,False,True,False,False,5.198497031265826,180,Astoria,Queens,Entire home/apt,2,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.153291594497779,172,East Village,Manhattan,Entire home/apt,1,individual
True,False,False,0.8804012877962328,0,False,False,False,False,True,False,False,4.875197323201151,130,Gowanus,Brooklyn,Entire home/apt,5,individual
False,False,True,1.6481442896573666,0,False,False,True,False,False,False,False,3.970291913552122,52,Harlem,Manhattan,Private room,2,commercial
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,5.3981627015177525,220,Greenpoint,Brooklyn,Entire home/apt,0,individual
False,False,True,1.8938220502529293,1,False,False,True,True,False,False,False,3.9318256327243257,50,East Harlem,Manhattan,Private room,2,small
True,False,True,0.5349169369587227,0,False,False,False,True,False,False,False,3.6375861597263857,37,Bedford-Stuyvesant,Brooklyn,Private room,0,small
False,False,True,1.3717568089873584,0,False,False,True,False,True,False,False,4.454347296253507,85,East Harlem,Manhattan,Private room,2,individual
True,False,False,-0.5322458356282533,0,False,False,False,False,True,False,False,5.521460917862246,249,Bushwick,Brooklyn,Entire home/apt,0,individual
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,5.017279836814924,150,South Slope,Brooklyn,Entire home/apt,5,individual
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,4.787491742782046,119,Fort Greene,Brooklyn,Entire home/apt,5,individual
True,False,False,-0.8393430363727069,1,False,False,False,True,False,False,False,3.912023005428146,49,Williamsburg,Brooklyn,Entire home/apt,0,small
False,False,True,-0.2712132149954679,0,False,False,True,False,True,False,False,4.51085950651685,90,Harlem,Manhattan,Private room,2,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.303304908059076,200,Chelsea,Manhattan,Entire home/apt,1,individual
True,False,False,1.248917928689577,0,False,False,False,False,True,False,False,4.584967478670572,97,East Flatbush,Brooklyn,Entire home/apt,5,individual
True,False,False,-0.8393430363727069,0,False,False,False,True,False,False,False,5.0238805208462765,151,Williamsburg,Brooklyn,Entire home/apt,0,small
False,False,False,-0.8393430363727069,1,False,False,True,False,True,False,True,5.303304908059076,200,Hell's Kitchen,Manhattan,Entire home/apt,1,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.303304908059076,200,Little Italy,Manhattan,Entire home/apt,1,individual
False,False,False,-0.8393430363727069,0,False,True,False,False,True,False,False,4.418840607796598,82,Long Island City,Queens,Entire home/apt,0,individual
False,False,False,-0.8009558862796502,0,False,False,True,False,True,False,False,4.875197323201151,130,Upper West Side,Manhattan,Entire home/apt,2,individual
True,False,True,-0.7932784562610389,0,False,False,False,False,True,False,False,4.248495242049359,69,Fort Greene,Brooklyn,Private room,5,individual
False,False,False,0.2969166063817711,0,False,True,False,False,True,False,False,5.017279836814924,150,Astoria,Queens,Entire home/apt,2,individual
False,False,False,-0.8393430363727069,1,False,False,True,False,True,False,False,5.017279836814924,150,Washington Heights,Manhattan,Entire home/apt,2,individual
False,False,False,0.8113044176287307,0,False,False,True,False,True,False,True,5.017279836814924,150,East Village,Manhattan,Entire home/apt,1,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,4.61512051684126,100,East Village,Manhattan,Entire home/apt,1,individual
False,False,False,-0.8086333162982615,0,False,False,True,False,True,False,True,5.278114659230517,195,Kips Bay,Manhattan,Entire home/apt,1,individual
False,False,False,-0.7318590161121482,0,False,False,True,False,True,False,True,5.529429087511423,251,Chelsea,Manhattan,Entire home/apt,1,individual
True,False,False,1.6174345695829213,0,False,False,False,False,True,False,True,5.303304908059076,200,Williamsburg,Brooklyn,Entire home/apt,1,individual
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,4.61512051684126,100,Prospect Heights,Brooklyn,Entire home/apt,5,individual
False,False,False,1.962918920420432,0,False,False,False,False,True,False,False,4.948759890378168,140,Port Morris,Bronx,Entire home/apt,2,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,4.990432586778736,146,East Village,Manhattan,Entire home/apt,1,individual
True,False,False,0.8727238577776215,0,False,False,False,False,True,False,False,5.525452939131784,250,Williamsburg,Brooklyn,Entire home/apt,0,individual
True,False,True,-0.8393430363727069,1,False,False,False,False,True,False,False,4.394449154672439,80,Williamsburg,Brooklyn,Private room,0,individual
True,False,False,1.0800144682801276,0,False,False,False,True,False,False,False,4.394449154672439,80,Cypress Hills,Brooklyn,Entire home/apt,0,small
False,False,False,1.5022731193037513,0,False,False,True,False,True,False,True,5.3981627015177525,220,Lower East Side,Manhattan,Entire home/apt,1,individual
False,False,True,-0.8393430363727069,0,False,False,True,True,False,False,True,4.634728988229636,102,Lower East Side,Manhattan,Private room,1,small
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,False,4.795790545596741,120,Harlem,Manhattan,Entire home/apt,2,individual
False,False,False,1.5560151294340303,0,False,False,True,False,True,False,True,5.14166355650266,170,East Village,Manhattan,Entire home/apt,1,individual
False,False,False,-0.8393430363727069,1,False,False,True,False,True,False,True,5.4638318050256105,235,Upper West Side,Manhattan,Entire home/apt,1,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.010635294096256,149,Upper East Side,Manhattan,Entire home/apt,1,individual
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,5.198497031265826,180,Park Slope,Brooklyn,Entire home/apt,5,individual
True,False,True,-0.2405034949210225,0,False,False,False,False,True,False,False,4.499809670330265,89,Williamsburg,Brooklyn,Private room,0,individual
True,False,False,0.8496915677217874,0,False,False,False,True,False,False,False,5.298317366548036,199,South Slope,Brooklyn,Entire home/apt,5,small
True,False,True,0.2354971662328804,0,False,False,False,False,False,False,False,4.290459441148391,72,Bedford-Stuyvesant,Brooklyn,Private room,0,commercial
True,False,False,-0.8163107463168728,0,False,False,False,False,True,False,False,4.394449154672439,80,Bushwick,Brooklyn,Entire home/apt,0,individual
False,False,True,0.181755156102601,0,False,False,True,False,True,False,True,4.605170185988092,99,Hell's Kitchen,Manhattan,Private room,1,individual
True,False,False,1.1874984885406863,0,False,False,False,False,True,False,False,4.836281906951478,125,Crown Heights,Brooklyn,Entire home/apt,5,individual
False,False,True,1.962918920420432,0,False,False,True,False,True,False,True,5.017279836814924,150,Upper West Side,Manhattan,Private room,1,individual
True,False,False,-0.8393430363727069,1,False,False,False,False,True,False,False,4.61512051684126,100,Windsor Terrace,Brooklyn,Entire home/apt,5,individual
False,False,True,1.3947890990431926,0,False,False,True,False,True,False,True,4.672828834461906,106,SoHo,Manhattan,Private room,1,individual
False,False,False,1.602079709545699,0,False,False,True,False,True,False,False,5.525452939131784,250,Harlem,Manhattan,Entire home/apt,2,individual
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,True,5.017279836814924,150,Greenwich Village,Manhattan,Private room,1,individual
True,False,True,1.909176910290152,0,False,False,False,False,True,False,True,4.61512051684126,100,Williamsburg,Brooklyn,Private room,1,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.247024072160486,189,Chelsea,Manhattan,Entire home/apt,1,individual
False,False,False,-0.4631489654607513,0,False,False,True,False,True,False,True,4.795790545596741,120,East Village,Manhattan,Entire home/apt,1,individual
True,False,True,-0.8393430363727069,0,False,False,False,True,False,False,False,4.61512051684126,100,Williamsburg,Brooklyn,Private room,0,small
True,False,False,1.2873050787826337,0,False,False,False,False,False,False,False,5.010635294096256,149,Greenpoint,Brooklyn,Entire home/apt,0,commercial
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,False,4.61512051684126,100,Upper East Side,Manhattan,Private room,2,individual
False,False,False,-0.8393430363727069,1,False,False,True,False,True,False,False,5.707110264748875,300,Upper West Side,Manhattan,Entire home/apt,2,individual
True,False,True,1.425498819117638,0,False,False,False,True,False,False,False,3.5263605246161616,33,Canarsie,Brooklyn,Private room,0,small
True,False,False,-0.8393430363727069,1,False,False,False,False,True,False,False,5.170483995038151,175,Park Slope,Brooklyn,Entire home/apt,5,individual
False,False,False,1.0185950281312368,0,False,False,True,False,True,False,True,4.962844630259907,142,East Village,Manhattan,Entire home/apt,1,individual
False,False,False,1.0262724581498484,0,False,True,False,False,True,False,False,4.912654885736052,135,Ditmars Steinway,Queens,Entire home/apt,2,individual
True,False,False,1.655821719675978,0,False,False,False,False,True,False,False,4.912654885736052,135,Bushwick,Brooklyn,Entire home/apt,0,individual
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,4.394449154672439,80,Prospect-Lefferts Gardens,Brooklyn,Entire home/apt,5,individual
False,False,True,1.8016928900295932,0,False,False,True,False,True,False,False,4.394449154672439,80,Upper West Side,Manhattan,Private room,2,individual
